State,YEAR,ENERGY SOURCE,GENERATION (Megawatthours)
Minnesota,2022,Wind,14073943.0
Minnesota,2022,Wood,756461.0
Mississippi,2001,Coal,38392128.0
Mississippi,2001,Natural Gas,35501100.0
Mississippi,2001,Nuclear,19847764.0
Mississippi,2001,Other,294.0
Mississippi,2001,Other Biomass,0.0
Mississippi,2001,Other Gases,0.0
Mississippi,2001,Petroleum,10287378.0
Mississippi,2001,Wood,2864232.0
Mississippi,2002,Coal,29706290.0
Mississippi,2002,Natural Gas,33942797.0
Mississippi,2002,Nuclear,20118918.0
Mississippi,2002,Other,0.0
Mississippi,2002,Other Biomass,0.0
Mississippi,2002,Other Gases,75832.0
Mississippi,2002,Petroleum,60602.0
Mississippi,2002,Wood,1873186.0
Mississippi,2003,Coal,34165206.0
Mississippi,2003,Natural Gas,18954467.0
Mississippi,2003,Nuclear,21804912.0
Mississippi,2003,Other,312.0
Mississippi,2003,Other Biomass,14158.0
Mississippi,2003,Other Gases,63598.0
Mississippi,2003,Petroleum,3263711.0
Mississippi,2003,Wood,2030190.0
Mississippi,2004,Coal,34955376.0
Mississippi,2004,Natural Gas,23237130.0
Mississippi,2004,Nuclear,20465532.0
Mississippi,2004,Other,3082.0
Mississippi,2004,Other Biomass,6180.0
Mississippi,2004,Other Gases,81494.0
Mississippi,2004,Petroleum,5553720.0
Mississippi,2004,Wood,3022714.0
Mississippi,2005,Coal,33271766.0
Mississippi,2005,Natural Gas,30720135.0
Mississippi,2005,Nuclear,20155692.0
Mississippi,2005,Other,13896.0
Mississippi,2005,Other Biomass,10688.0
Mississippi,2005,Other Gases,40334.0
Mississippi,2005,Petroleum,2889694.0
Mississippi,2005,Wood,3032706.0
Mississippi,2006,Coal,36210667.0
Mississippi,2006,Natural Gas,31411695.0
Mississippi,2006,Nuclear,20837172.0
Mississippi,2006,Other,31132.0
Mississippi,2006,Other Biomass,12962.0
Mississippi,2006,Other Gases,87446.0
Mississippi,2006,Petroleum,797418.0
Mississippi,2006,Wood,3069204.0
Mississippi,2007,Coal,34814649.0
Mississippi,2007,Natural Gas,42670348.0
Mississippi,2007,Nuclear,18717568.0
Mississippi,2007,Other,14688.0
Mississippi,2007,Other Biomass,10038.0
Mississippi,2007,Other Gases,84650.0
Mississippi,2007,Petroleum,798741.0
Mississippi,2007,Wood,2976700.0
Mississippi,2008,Coal,33366803.0
Mississippi,2008,Natural Gas,41214860.0
Mississippi,2008,Nuclear,18793580.0
Mississippi,2008,Other,20080.0
Mississippi,2008,Other Biomass,10102.0
Mississippi,2008,Other Gases,80890.0
Mississippi,2008,Petroleum,152558.0
Mississippi,2008,Wood,2772549.0
Mississippi,2009,Coal,25915327.0
Mississippi,2009,Natural Gas,46534597.0
Mississippi,2009,Nuclear,21997030.0
Mississippi,2009,Other,24784.0
Mississippi,2009,Other Biomass,13922.0
Mississippi,2009,Other Gases,49470.0
Mississippi,2009,Petroleum,33199.0
Mississippi,2009,Wood,2834640.0
Mississippi,2010,Coal,27257992.0
Mississippi,2010,Natural Gas,59237847.0
Mississippi,2010,Nuclear,19286482.0
Mississippi,2010,Other,17397.0
Mississippi,2010,Other Biomass,1984.0
Mississippi,2010,Other Gases,3272.0
Mississippi,2010,Petroleum,163000.0
Mississippi,2010,Wood,3006558.0
Mississippi,2011,Coal,19446221.63
Mississippi,2011,Natural Gas,59931217.31
Mississippi,2011,Nuclear,20673578.0
Mississippi,2011,Other,6033.42
Mississippi,2011,Other Biomass,6594.86
Mississippi,2011,Petroleum,72682.1
Mississippi,2011,Wood,3005558.1599999997
Mississippi,2012,Coal,14423945.74
Mississippi,2012,Natural Gas,77099786.01
Mississippi,2012,Nuclear,14592268.0
Mississippi,2012,Other,45.62
Mississippi,2012,Other Biomass,32882.91
Mississippi,2012,Petroleum,34164.83
Mississippi,2012,Wood,2985496.9899999998
Mississippi,2013,Coal,17402590.2
Mississippi,2013,Natural Gas,63553777.05
Mississippi,2013,Nuclear,21729018.0
Mississippi,2013,Other,10404.16
Mississippi,2013,Other Biomass,30346.760000000002
Mississippi,2013,Petroleum,27964.29
Mississippi,2013,Wood,2866427.47
Mississippi,2014,Coal,21458796.98
Mississippi,2014,Natural Gas,64943162.67
Mississippi,2014,Nuclear,20302536.0
Mississippi,2014,Other,7462.18
Mississippi,2014,Other Biomass,30905.82
Mississippi,2014,Petroleum,28650.96
Mississippi,2014,Wood,2957177.69
Mississippi,2015,Coal,12799212.0
Mississippi,2015,Natural Gas,90233887.0
Mississippi,2015,Nuclear,23429176.0
Mississippi,2015,Other,12132.0
Mississippi,2015,Other Biomass,26910.0
Mississippi,2015,Petroleum,28260.0
Mississippi,2015,Wood,2986154.0
Mississippi,2016,Coal,10684053.0
Mississippi,2016,Natural Gas,100189477.0
Mississippi,2016,Nuclear,11794544.0
Mississippi,2016,Other,10546.0
Mississippi,2016,Other Biomass,22843.0
Mississippi,2016,Petroleum,35572.0
Mississippi,2016,Solar/Photovoltaic,0.0
Mississippi,2016,Wood,3025564.0
Mississippi,2017,Coal,9256459.0
Mississippi,2017,Natural Gas,92316948.0
Mississippi,2017,Nuclear,14729296.0
Mississippi,2017,Other,3710.0
Mississippi,2017,Other Biomass,30447.0
Mississippi,2017,Petroleum,22919.0
Mississippi,2017,Solar/Photovoltaic,171846.0
Mississippi,2017,Wood,2923642.0
Mississippi,2018,Coal,10560086.0
Mississippi,2018,Natural Gas,98963622.0
Mississippi,2018,Nuclear,13838940.0
Mississippi,2018,Other,0.0
Mississippi,2018,Other Biomass,33108.0
Mississippi,2018,Petroleum,54619.0
Mississippi,2018,Solar/Photovoltaic,651704.0
Mississippi,2018,Wood,2845460.0
Mississippi,2019,Coal,8828680.0
Mississippi,2019,Natural Gas,97561008.0
Mississippi,2019,Nuclear,22065028.0
Mississippi,2019,Other,0.0
Mississippi,2019,Other Biomass,33956.0
Mississippi,2019,Petroleum,27404.0
Mississippi,2019,Solar/Photovoltaic,644680.0
Mississippi,2019,Wood,2756760.0
Mississippi,2020,Coal,9187048.0
Mississippi,2020,Natural Gas,107323207.0
Mississippi,2020,Nuclear,12941868.0
Mississippi,2020,Other,0.0
Mississippi,2020,Other Biomass,31117.0
Mississippi,2020,Petroleum,16792.0
Mississippi,2020,Solar/Photovoltaic,860234.0
Mississippi,2020,Wood,2803310.0
Mississippi,2021,Coal,11061373.0
Mississippi,2021,Natural Gas,99078761.0
Mississippi,2021,Nuclear,23544116.0
Mississippi,2021,Other,0.0
Mississippi,2021,Other Biomass,25314.0
Mississippi,2021,Petroleum,18528.0
Mississippi,2021,Solar/Photovoltaic,865574.0
Mississippi,2021,Wood,2832984.0
Mississippi,2022,Coal,5041753.0
Mississippi,2022,Natural Gas,39725180.0
Mississippi,2022,Nuclear,5681712.0
Mississippi,2022,Other,0.0
Mississippi,2022,Other Biomass,9027.0
Mississippi,2022,Petroleum,7779.0
Mississippi,2022,Solar/Photovoltaic,410110.0
Mississippi,2022,Wood,1100024.0
Missouri,2001,Coal,131497368.0
Missouri,2001,Hydroelectric,2208268.0
Missouri,2001,Natural Gas,7747122.0
Missouri,2001,Nuclear,16768480.0
Missouri,2001,Other,107262.0
Missouri,2001,Other Biomass,17594.0
Missouri,2001,Petroleum,1275370.0
Missouri,2001,Pumped Storage,-531720.0
Missouri,2002,Coal,134869934.0
Missouri,2002,Hydroelectric,2713854.0
Missouri,2002,Natural Gas,7087875.0
Missouri,2002,Nuclear,16779258.0
Missouri,2002,Other,115284.0
Missouri,2002,Other Biomass,17120.0
Missouri,2002,Petroleum,1058791.0
Missouri,2002,Pumped Storage,-318010.0
Missouri,2002,Wood,286.0
Missouri,2003,Coal,148423568.0
Missouri,2003,Hydroelectric,1304954.0
Missouri,2003,Natural Gas,5248701.0
Missouri,2003,Nuclear,19399178.0
Missouri,2003,Other,247672.0
Missouri,2003,Other Biomass,16596.0
Missouri,2003,Other Gases,3304.0
Missouri,2003,Petroleum,313828.0
Missouri,2003,Pumped Storage,-507982.0
Missouri,2003,Wood,358.0
Missouri,2004,Coal,150047114.0
Missouri,2004,Hydroelectric,2959824.0
Missouri,2004,Natural Gas,5729702.0
Missouri,2004,Nuclear,15661386.0
Missouri,2004,Other,220754.0
Missouri,2004,Other Biomass,18882.0
Missouri,2004,Other Gases,4800.0
Missouri,2004,Petroleum,392320.0
Missouri,2004,Pumped Storage,230650.0
Missouri,2004,Wood,384.0
Missouri,2005,Coal,154873119.0
Missouri,2005,Hydroelectric,2318652.0
Missouri,2005,Natural Gas,7731891.0
Missouri,2005,Nuclear,16061154.0
Missouri,2005,Other,139472.0
Missouri,2005,Other Biomass,17196.0
Missouri,2005,Other Gases,4766.0
Missouri,2005,Petroleum,338345.0
Missouri,2005,Pumped Storage,171866.0
Missouri,2005,Wood,0.0
Missouri,2006,Coal,154899210.0
Missouri,2006,Hydroelectric,398428.0
Missouri,2006,Natural Gas,7458857.0
Missouri,2006,Nuclear,20233320.0
Missouri,2006,Other,107598.0
Missouri,2006,Other Biomass,47752.0
Missouri,2006,Other Gases,10182.0
Missouri,2006,Petroleum,122051.0
Missouri,2006,Pumped Storage,95104.0
Missouri,2006,Wood,192.0
Missouri,2007,Coal,150168307.0
Missouri,2007,Hydroelectric,2408654.0
Missouri,2007,Natural Gas,9958758.0
Missouri,2007,Nuclear,18743910.0
Missouri,2007,Other,73370.0
Missouri,2007,Other Biomass,58379.0
Missouri,2007,Other Gases,6798.0
Missouri,2007,Petroleum,120802.0
Missouri,2007,Pumped Storage,766946.0
Missouri,2007,Wood,240.0
Missouri,2008,Coal,147063319.0
Missouri,2008,Hydroelectric,4093546.0
Missouri,2008,Natural Gas,10392275.0
Missouri,2008,Nuclear,18757258.0
Missouri,2008,Other,48414.0
Missouri,2008,Other Biomass,82201.0
Missouri,2008,Other Gases,5172.0
Missouri,2008,Petroleum,114842.0
Missouri,2008,Pumped Storage,1090710.0
Missouri,2008,Wind,406626.0
Missouri,2008,Wood,3224.0
Missouri,2009,Coal,143222479.0
Missouri,2009,Hydroelectric,3633384.0
Missouri,2009,Natural Gas,6832468.0
Missouri,2009,Nuclear,20494232.0
Missouri,2009,Other,54845.0
Missouri,2009,Other Biomass,146677.0
Missouri,2009,Other Gases,13064.0
Missouri,2009,Petroleum,175039.0
Missouri,2009,Pumped Storage,1133426.0
Missouri,2009,Wind,998752.0
Missouri,2009,Wood,4178.0
Missouri,2010,Coal,150094458.0
Missouri,2010,Hydroelectric,3078694.0
Missouri,2010,Natural Gas,9379737.0
Missouri,2010,Nuclear,17992066.0
Missouri,2010,Other,64693.0
Missouri,2010,Other Biomass,123976.0
Missouri,2010,Other Gases,13978.0
Missouri,2010,Petroleum,251787.0
Missouri,2010,Pumped Storage,1775372.0
Missouri,2010,Wind,1850980.0
Missouri,2010,Wood,238.0
Missouri,2011,Coal,156631700.51
Missouri,2011,Hydroelectric,2370288.02
Missouri,2011,Natural Gas,9096459.61
Missouri,2011,Nuclear,18742646.0
Missouri,2011,Other,42773.52
Missouri,2011,Other Biomass,124293.6
Missouri,2011,Petroleum,159608.06
Missouri,2011,Pumped Storage,334596.0
Missouri,2011,Wind,2356423.98
Missouri,2011,Wood,92.18
Missouri,2012,Coal,145550016.99
Missouri,2012,Hydroelectric,1428537.98
Missouri,2012,Natural Gas,12334328.57
Missouri,2012,Nuclear,21436658.0
Missouri,2012,Other,39527.92
Missouri,2012,Other Biomass,107601.83
Missouri,2012,Petroleum,155526.01
Missouri,2012,Pumped Storage,66888.0
Missouri,2012,Wind,2489556.04
Missouri,2012,Wood,0.0
Missouri,2013,Coal,152209635.35999998
Missouri,2013,Hydroelectric,2272854.02
Missouri,2013,Natural Gas,8799255.38
Missouri,2013,Nuclear,16734206.0
Missouri,2013,Other,32380.38
Missouri,2013,Other Biomass,132672.19
Missouri,2013,Petroleum,130950.75
Missouri,2013,Pumped Storage,592150.0
Missouri,2013,Wind,2333724.0
Missouri,2013,Wood,15357.96
Missouri,2014,Coal,145492552.16
Missouri,2014,Hydroelectric,1399534.68
Missouri,2014,Natural Gas,7904610.899999999
Missouri,2014,Nuclear,18552712.0
Missouri,2014,Other,52245.619999999995
Missouri,2014,Other Biomass,133349.95
Missouri,2014,Petroleum,218637.12
Missouri,2014,Pumped Storage,37706.0
Missouri,2014,Solar/Photovoltaic,26085.66
Missouri,2014,Wind,2262119.58
Missouri,2014,Wood,68520.21
Missouri,2015,Coal,130651039.0
Missouri,2015,Hydroelectric,3190042.0
Missouri,2015,Natural Gas,9192829.0
Missouri,2015,Nuclear,20880164.0
Missouri,2015,Other,115128.0
Missouri,2015,Other Biomass,199685.0
Missouri,2015,Petroleum,197681.0
Missouri,2015,Pumped Storage,695498.0
Missouri,2015,Solar/Photovoltaic,33797.0
Missouri,2015,Wind,2066150.0
Missouri,2015,Wood,58120.0
Missouri,2016,Coal,120643780.0
Missouri,2016,Hydroelectric,2536944.0
Missouri,2016,Natural Gas,12063139.0
Missouri,2016,Nuclear,18860358.0
Missouri,2016,Other,17958.0
Missouri,2016,Other Biomass,182951.0
Missouri,2016,Petroleum,156034.0
Missouri,2016,Pumped Storage,358402.0
Missouri,2016,Solar/Photovoltaic,65367.0
Missouri,2016,Wind,2243768.0
Missouri,2016,Wood,94326.0
Missouri,2017,Coal,135037887.0
Missouri,2017,Hydroelectric,2363160.0
Missouri,2017,Natural Gas,10410571.0
Missouri,2017,Nuclear,16608254.0
Missouri,2017,Other,7292.0
Missouri,2017,Other Biomass,175674.0
Missouri,2017,Petroleum,121442.0
Missouri,2017,Pumped Storage,199448.0
Missouri,2017,Solar/Photovoltaic,112378.0
Missouri,2017,Wind,4064634.0
Missouri,2017,Wood,112728.0
Missouri,2018,Coal,126710271.0
Missouri,2018,Hydroelectric,1656784.0
Missouri,2018,Natural Gas,14100109.0
Missouri,2018,Nuclear,21310558.0
Missouri,2018,Other,2016.0
Missouri,2018,Other Biomass,163859.0
Missouri,2018,Petroleum,199510.0
Missouri,2018,Pumped Storage,93814.0
Missouri,2018,Solar/Photovoltaic,182462.0
Missouri,2018,Wind,5669354.0
Missouri,2018,Wood,102032.0
Missouri,2019,Coal,111372574.0
Missouri,2019,Hydroelectric,4431998.0
Missouri,2019,Natural Gas,15349606.0
Missouri,2019,Nuclear,18379726.0
Missouri,2019,Other,178.0
Missouri,2019,Other Biomass,152485.0
Missouri,2019,Petroleum,194286.0
Missouri,2019,Pumped Storage,673488.0
Missouri,2019,Solar/Photovoltaic,199564.0
Missouri,2019,Wind,5715778.0
Missouri,2019,Wood,87816.0
Missouri,2020,Coal,103511382.0
Missouri,2020,Hydroelectric,3758810.0
Missouri,2020,Natural Gas,15121455.0
Missouri,2020,Nuclear,15484240.0
Missouri,2020,Other,142.0
Missouri,2020,Other Biomass,166286.0
Missouri,2020,Petroleum,161609.0
Missouri,2020,Pumped Storage,-44226.0
Missouri,2020,Solar/Photovoltaic,201489.0
Missouri,2020,Wind,6690200.0
Missouri,2020,Wood,84352.0
Missouri,2021,Coal,115716535.0
Missouri,2021,Hydroelectric,3700382.0
Missouri,2021,Natural Gas,13579021.0
Missouri,2021,Nuclear,8584866.0
Missouri,2021,Other,0.0
Missouri,2021,Other Biomass,160961.0
Missouri,2021,Petroleum,352143.0
Missouri,2021,Pumped Storage,2974.0
Missouri,2021,Solar/Photovoltaic,239505.0
Missouri,2021,Wind,13213610.0
Missouri,2021,Wood,81968.0
Missouri,2022,Coal,43937349.0
Missouri,2022,Hydroelectric,1597830.0
Missouri,2022,Natural Gas,4606013.0
Missouri,2022,Nuclear,5278904.0
Missouri,2022,Other,0.0
Missouri,2022,Other Biomass,61856.0
Missouri,2022,Petroleum,148288.0
Missouri,2022,Pumped Storage,285930.0
Missouri,2022,Solar/Photovoltaic,117428.0
Missouri,2022,Wind,7396014.0
Missouri,2022,Wood,27840.0
Montana,2001,Coal,34071766.0
Montana,2001,Hydroelectric,13226954.0
Montana,2001,Natural Gas,40178.0
Montana,2001,Petroleum,995226.0
Montana,2001,Wood,130850.0
Montana,2002,Coal,30675658.0
Montana,2002,Hydroelectric,19133822.0
Montana,2002,Natural Gas,33356.0
Montana,2002,Other Gases,38320.0
Montana,2002,Petroleum,939318.0
Montana,2002,Wood,126938.0
Montana,2003,Coal,34097270.0
Montana,2003,Hydroelectric,17403545.0
Montana,2003,Natural Gas,50936.0
Montana,2003,Other Gases,39040.0
Montana,2003,Petroleum,804328.0
Montana,2003,Wood,142336.0
Montana,2004,Coal,34760455.0
Montana,2004,Hydroelectric,17712063.0
Montana,2004,Natural Gas,55896.0
Montana,2004,Other Gases,45945.0
Montana,2004,Petroleum,878281.0
Montana,2004,Wood,124896.0
Montana,2005,Coal,35646675.0
Montana,2005,Hydroelectric,19174697.0
Montana,2005,Natural Gas,53880.0
Montana,2005,Other Gases,29330.0
Montana,2005,Petroleum,829752.0
Montana,2005,Wood,143224.0
Montana,2006,Coal,34170159.0
Montana,2006,Hydroelectric,20260323.0
Montana,2006,Natural Gas,135162.0
Montana,2006,Other Gases,22414.0
Montana,2006,Petroleum,838248.0
Montana,2006,Wind,871940.0
Montana,2006,Wood,188828.0
Montana,2007,Coal,36713549.0
Montana,2007,Hydroelectric,18728674.0
Montana,2007,Natural Gas,211952.0
Montana,2007,Other Gases,38024.0
Montana,2007,Petroleum,957356.0
Montana,2007,Wind,991552.0
Montana,2007,Wood,221888.0
Montana,2008,Coal,36663068.0
Montana,2008,Hydroelectric,19999112.0
Montana,2008,Natural Gas,131318.0
Montana,2008,Other,222744.0
Montana,2008,Other Gases,11545.0
Montana,2008,Petroleum,838304.0
Montana,2008,Wind,1186280.0
Montana,2008,Wood,221914.0
Montana,2009,Coal,31222557.0
Montana,2009,Hydroelectric,19011878.0
Montana,2009,Natural Gas,155520.0
Montana,2009,Other,220616.0
Montana,2009,Other Gases,2894.0
Montana,2009,Petroleum,980866.0
Montana,2009,Wind,1641849.0
Montana,2009,Wood,189284.0
Montana,2010,Coal,37201267.0
Montana,2010,Hydroelectric,18829322.0
Montana,2010,Natural Gas,114223.0
Montana,2010,Other,562428.0
Montana,2010,Other Gases,3801.0
Montana,2010,Petroleum,817002.0
Montana,2010,Wind,1860467.0
Montana,2010,Wood,193848.0
Montana,2011,Coal,30111444.67
Montana,2011,Hydroelectric,25191762.7
Montana,2011,Natural Gas,836385.37
Montana,2011,Other,665866.0
Montana,2011,Other Gases,39.18
Montana,2011,Petroleum,921252.14
Montana,2011,Wind,2530335.24
Montana,2012,Coal,27974783.52
Montana,2012,Hydroelectric,22566930.0
Montana,2012,Natural Gas,927996.72
Montana,2012,Other,682380.0
Montana,2012,Other Gases,27.42
Montana,2012,Petroleum,933945.22
Montana,2012,Wind,2523504.47
Montana,2013,Coal,29760590.990000002
Montana,2013,Hydroelectric,19276519.59
Montana,2013,Natural Gas,1228462.51
Montana,2013,Other,664920.0
Montana,2013,Other Gases,32.14
Montana,2013,Petroleum,924604.44
Montana,2013,Wind,3509289.08
Montana,2013,Wood,10234.0
Montana,2014,Coal,31661134.06
Montana,2014,Hydroelectric,22429420.580000002
Montana,2014,Natural Gas,1087088.38
Montana,2014,Other,529628.0
Montana,2014,Other Gases,19.62
Montana,2014,Petroleum,846555.15
Montana,2014,Wind,3931217.02
Montana,2014,Wood,0.0
Montana,2015,Coal,32026410.0
Montana,2015,Hydroelectric,19775462.0
Montana,2015,Natural Gas,1198416.0
Montana,2015,Other,605544.0
Montana,2015,Other Gases,34108.0
Montana,2015,Petroleum,992851.0
Montana,2015,Wind,3929456.0
Montana,2015,Wood,42564.0
Montana,2016,Coal,28538445.0
Montana,2016,Hydroelectric,20165060.0
Montana,2016,Natural Gas,952121.0
Montana,2016,Other,653736.0
Montana,2016,Other Gases,17170.0
Montana,2016,Petroleum,919848.0
Montana,2016,Wind,4280382.0
Montana,2016,Wood,40300.0
Montana,2017,Coal,27728198.0
Montana,2017,Hydroelectric,21892923.0
Montana,2017,Natural Gas,833044.0
Montana,2017,Other,663668.0
Montana,2017,Other Gases,27478.0
Montana,2017,Petroleum,917306.0
Montana,2017,Solar/Photovoltaic,27266.0
Montana,2017,Wind,4309646.0
Montana,2017,Wood,42364.0
Montana,2018,Coal,26720055.0
Montana,2018,Hydroelectric,22809218.0
Montana,2018,Natural Gas,952741.0
Montana,2018,Other,609344.0
Montana,2018,Other Gases,24830.0
Montana,2018,Petroleum,892011.0
Montana,2018,Solar/Photovoltaic,68022.0
Montana,2018,Wind,4306785.0
Montana,2018,Wood,42662.0
Montana,2019,Coal,28201321.0
Montana,2019,Hydroelectric,20009045.0
Montana,2019,Natural Gas,1014425.0
Montana,2019,Other,574320.0
Montana,2019,Other Gases,20060.0
Montana,2019,Petroleum,929205.0
Montana,2019,Solar/Photovoltaic,58790.0
Montana,2019,Wind,4746714.0
Montana,2019,Wood,40280.0
Montana,2020,Coal,16980568.0
Montana,2020,Hydroelectric,21495070.0
Montana,2020,Natural Gas,581590.0
Montana,2020,Other,462404.0
Montana,2020,Other Biomass,23990.0
Montana,2020,Other Gases,23355.0
Montana,2020,Petroleum,914420.0
Montana,2020,Solar/Photovoltaic,65402.0
Montana,2020,Wind,6117161.0
Montana,2020,Wood,42618.0
Montana,2021,Coal,21128304.0
Montana,2021,Hydroelectric,19548983.0
Montana,2021,Natural Gas,987751.0
Montana,2021,Other,565356.0
Montana,2021,Other Biomass,23298.0
Montana,2021,Other Gases,24624.0
Montana,2021,Petroleum,901816.0
Montana,2021,Solar/Photovoltaic,66872.0
Montana,2021,Wind,5644821.0
Montana,2021,Wood,41450.0
Montana,2022,Coal,8532525.0
Montana,2022,Hydroelectric,9622462.0
Montana,2022,Natural Gas,225263.0
Montana,2022,Other,242788.0
Montana,2022,Other Biomass,9106.0
Montana,2022,Other Gases,2596.0
Montana,2022,Petroleum,430319.0
Montana,2022,Solar/Photovoltaic,23880.0
Montana,2022,Wind,3515310.0
Montana,2022,Wood,13064.0
Nebraska,2001,Coal,40477414.0
Nebraska,2001,Hydroelectric,2248244.0
Nebraska,2001,Natural Gas,697460.0
Nebraska,2001,Nuclear,17452226.0
Nebraska,2001,Other,116.0
Nebraska,2001,Other Biomass,33326.0
Nebraska,2001,Petroleum,56380.0
Nebraska,2001,Wind,5260.0
Nebraska,2002,Coal,39887814.0
Nebraska,2002,Hydroelectric,2194962.0
Nebraska,2002,Natural Gas,826275.0
Nebraska,2002,Nuclear,20244484.0
Nebraska,2002,Other,0.0
Nebraska,2002,Other Biomass,25986.0
Nebraska,2002,Other Gases,202.0
Nebraska,2002,Petroleum,41096.0
Nebraska,2002,Wind,16158.0
Nebraska,2003,Coal,41908348.0
Nebraska,2003,Hydroelectric,1960220.0
Nebraska,2003,Natural Gas,762158.0
Nebraska,2003,Nuclear,15993804.0
Nebraska,2003,Other,0.0
Nebraska,2003,Other Biomass,112882.0
Nebraska,2003,Other Gases,412.0
Nebraska,2003,Petroleum,97702.0
Nebraska,2003,Wind,76444.0
Nebraska,2004,Coal,40914169.0
Nebraska,2004,Hydroelectric,1826042.0
Nebraska,2004,Natural Gas,594782.0
Nebraska,2004,Nuclear,20482508.0
Nebraska,2004,Other,0.0
Nebraska,2004,Other Biomass,79028.0
Nebraska,2004,Other Gases,284.0
Nebraska,2004,Petroleum,43737.0
Nebraska,2004,Wind,76872.0
Nebraska,2005,Coal,41636343.0
Nebraska,2005,Hydroelectric,1742950.0
Nebraska,2005,Natural Gas,1605965.0
Nebraska,2005,Nuclear,17603682.0
Nebraska,2005,Other Biomass,85292.0
Nebraska,2005,Other Gases,12.0
Nebraska,2005,Petroleum,62014.0
Nebraska,2005,Wind,193214.0
Nebraska,2006,Coal,41365095.0
Nebraska,2006,Hydroelectric,1786772.0
Nebraska,2006,Natural Gas,1517602.0
Nebraska,2006,Nuclear,18005312.0
Nebraska,2006,Other Biomass,104029.0
Nebraska,2006,Other Gases,0.0
Nebraska,2006,Petroleum,38633.0
Nebraska,2006,Wind,522494.0
Nebraska,2007,Coal,39259822.0
Nebraska,2007,Hydroelectric,694888.0
Nebraska,2007,Natural Gas,2220041.0
Nebraska,2007,Nuclear,22083064.0
Nebraska,2007,Other Biomass,122521.0
Nebraska,2007,Other Gases,0.0
Nebraska,2007,Petroleum,71535.0
Nebraska,2007,Wind,433532.0
Nebraska,2008,Coal,42959543.0
Nebraska,2008,Hydroelectric,692910.0
Nebraska,2008,Natural Gas,1516977.0
Nebraska,2008,Nuclear,18958078.0
Nebraska,2008,Other Biomass,121855.0
Nebraska,2008,Other Gases,0.0
Nebraska,2008,Petroleum,69310.0
Nebraska,2008,Wind,428366.0
Nebraska,2009,Coal,46699562.0
Nebraska,2009,Hydroelectric,867378.0
Nebraska,2009,Natural Gas,623163.0
Nebraska,2009,Nuclear,18870284.0
Nebraska,2009,Other Biomass,132389.0
Nebraska,2009,Petroleum,45740.0
Nebraska,2009,Wind,765272.0
Nebraska,2010,Coal,46725552.0
Nebraska,2010,Hydroelectric,2627714.0
Nebraska,2010,Natural Gas,750076.0
Nebraska,2010,Nuclear,22108674.0
Nebraska,2010,Other Biomass,143018.0
Nebraska,2010,Petroleum,61700.0
Nebraska,2010,Wind,843288.0
Nebraska,2011,Coal,51930485.83
Nebraska,2011,Hydroelectric,3234456.0
Nebraska,2011,Natural Gas,851789.59
Nebraska,2011,Nuclear,13866348.0
Nebraska,2011,Other Biomass,130838.99
Nebraska,2011,Petroleum,74413.66
Nebraska,2011,Wind,2101770.02
Nebraska,2012,Coal,50038431.35
Nebraska,2012,Hydroelectric,2514107.98
Nebraska,2012,Natural Gas,1540200.84
Nebraska,2012,Nuclear,11603156.0
Nebraska,2012,Other Biomass,126264.43000000001
Nebraska,2012,Petroleum,45165.44
Nebraska,2012,Wind,2567259.16
Nebraska,2013,Coal,53534202.37
Nebraska,2013,Hydroelectric,2247830.02
Nebraska,2013,Natural Gas,873290.64
Nebraska,2013,Nuclear,13730734.0
Nebraska,2013,Other,0.0
Nebraska,2013,Other Biomass,134557.73
Nebraska,2013,Petroleum,85121.1
Nebraska,2013,Wind,3603519.77
Nebraska,2013,Wood,0.0
Nebraska,2014,Coal,50075008.730000004
Nebraska,2014,Hydroelectric,2407764.16
Nebraska,2014,Natural Gas,837386.25
Nebraska,2014,Nuclear,20203676.0
Nebraska,2014,Other,0.0
Nebraska,2014,Other Biomass,135465.36000000002
Nebraska,2014,Petroleum,89077.38
Nebraska,2014,Wind,5472371.71
Nebraska,2014,Wood,0.0
Nebraska,2015,Coal,48370844.0
Nebraska,2015,Hydroelectric,3369962.0
Nebraska,2015,Natural Gas,861462.0
Nebraska,2015,Nuclear,20649456.0
Nebraska,2015,Other,0.0
Nebraska,2015,Other Biomass,141907.0
Nebraska,2015,Petroleum,12230.0
Nebraska,2015,Wind,6360927.0
Nebraska,2015,Wood,0.0
Nebraska,2016,Coal,43795430.0
Nebraska,2016,Hydroelectric,1712818.0
Nebraska,2016,Natural Gas,1075821.0
Nebraska,2016,Nuclear,18701182.0
Nebraska,2016,Other,0.0
Nebraska,2016,Other Biomass,195633.0
Nebraska,2016,Petroleum,-35880.0
Nebraska,2016,Solar/Photovoltaic,7960.0
Nebraska,2016,Wind,7596775.0
Nebraska,2016,Wood,0.0
Nebraska,2017,Coal,42347127.0
Nebraska,2017,Hydroelectric,2978116.0
Nebraska,2017,Natural Gas,1258708.0
Nebraska,2017,Nuclear,13825474.0
Nebraska,2017,Other,0.0
Nebraska,2017,Other Biomass,194573.0
Nebraska,2017,Petroleum,11282.0
Nebraska,2017,Solar/Photovoltaic,30518.0
Nebraska,2017,Wind,10168170.0
Nebraska,2017,Wood,0.0
Nebraska,2018,Coal,46610420.0
Nebraska,2018,Hydroelectric,2764144.0
Nebraska,2018,Natural Gas,1929578.0
Nebraska,2018,Nuclear,11264280.0
Nebraska,2018,Other,0.0
